asin,brand_name,parent_asin,user_id,date,title,text,images,helpful_vote,verified_purchase,doc,cluster,umap_x,umap_y,label,final_label
B009Y9QBYW,People Socks,B0C3GBP2C5,AHSUCOEVPW77XENDYEV7GFCUAX4Q,2017-03-25 18:33:16.000,Disappointed!! After all the supplier's hype about cutting ...,"Disappointed !!<br />After all the supplier's hype about cutting out the middle-man and maintaining quality, I expected more. I wore the socks for 5 hours, most of the time sitting not walking. I wore them with properly fitted shoes. The wool is already shedding in chunks and the color has changed from light blue to almost white at the heel where they have worn away. I assume that the old adage : 'you get what you pay for ' is again applicable. (not that $6 a pair is that inexpensive, with no middle-man's fees to account for). I will buy my merino socks elsewhere from now on; 'People Socks' suck.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mvHEraSUL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mvHEraSUL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mvHEraSUL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81FgnjvxwOL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81FgnjvxwOL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81FgnjvxwOL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91mlaFa8GNL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91mlaFa8GNL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91mlaFa8GNL.jpg', 'attachment_type': 'IMAGE'}]",4,True,"Disappointed!! After all the supplier's hype about cutting .... Disappointed !!<br />After all the supplier's hype about cutting out the middle-man and maintaining quality, I expected more. I wore the socks for 5 hours, most of the time sitting not walking. I wore them with properly fitted shoes. The wool is already shedding in chunks and the color has changed from light blue to almost white at the heel where they have worn away. I assume that the old adage : 'you get what you pay for ' is again applicable. (not that $6 a pair is that inexpensive, with no middle-man's fees to account for). I will buy my merino socks elsewhere from now on; 'People Socks' suck.",43,-0.75380796,-1.2869112,Miscellaneous / Other,Miscellaneous / Other
B00KUKZO56,Champion,B0C3W8MHZF,AGF3ZAS3Q36E5JZFNZE3LG7AVEMQ,2022-08-24 23:31:23.733,Not comfortable,Feels rough,[],0,True,Not comfortable. Feels rough,31,0.13426302,0.9091804,Comfort & Wearability,Comfort & Wearability
B00MCJUCCS,Black Halo,B00MCJSZLI,AHOPDOSURGWVSG6VL7ZNVCKQ2GIA,2014-12-15 21:21:26.000,Runs small,I normally take a size 8-10 but needed to try a 14. Pretty dress.,[],3,True,Runs small. I normally take a size 8-10 but needed to try a 14. Pretty dress.,-1,0.715306,3.0446427,Other / Mixed / Noise,Other / Mixed / Noise
B00G6THOXU,Thompson Tee,B07BVBM17Z,AGHN73GE3QRQJVPZSQLKQRUTRDHA,2017-05-11 00:15:56.000,Decent,"For the most part it works. Kind of pricey so I might not buy many but out of everything I've tried, this is the best.",[],2,True,"Decent. For the most part it works. Kind of pricey so I might not buy many but out of everything I've tried, this is the best.",24,2.2459462,3.4571772,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B003DQPBXE,Oakley,B08W5HY5HP,AHFQ42T3LSUO4BU3X64VPOTT5JCA,2019-10-24 20:24:03.466,NOT POLARIZED,NOT POLARIZED,[],0,True,NOT POLARIZED. NOT POLARIZED,2,2.5250847,5.8511705,Fit / Authenticity / Defects,Fit / Authenticity / Defects
B01DX6PT6W,People Socks,B0C3GBP2C5,AF7ZW3ANGI7PWUBHDM4YQ4O5OLDA,2017-03-19 17:21:05.000,"Good sock, but will shrink in dryer.",Shrunk significantly in the dryer even after following instructions. They fit my 11 year old son now and he loves them.,[],0,True,"Good sock, but will shrink in dryer.. Shrunk significantly in the dryer even after following instructions. They fit my 11 year old son now and he loves them.",46,0.5388037,-2.6493642,Fit & Sizing Issues,Fit & Sizing Issues
B003DQPBXE,Oakley,B08W5HY5HP,AGKP3OG3QPFUEET64XSR3OMSV3XA,2015-04-29 20:34:25.000,Three Stars,They are ok...,[],0,True,Three Stars. They are ok...,13,1.6905646,1.4294806,Fit & Sizing Issues,Fit & Sizing Issues
B000H97ML4,Allen Edmonds,B000H97ML4,AH7W2O3D65SEDVE3BVMZHLFLRWBA,2023-02-02 03:07:13.782,Large is too small,"My shoes are men’s size 12 or 13.  The Large shoe tree was too small, not reaching the toe to heel length of the shoe.  Gave them to my wife",[],0,True,"Large is too small. My shoes are men’s size 12 or 13.  The Large shoe tree was too small, not reaching the toe to heel length of the shoe.  Gave them to my wife",-1,3.0247474,-4.472829,Other / Mixed / Noise,Other / Mixed / Noise
B000OCO2LM,Reebok,B07T3J1XQT,AFR4GYDQU3SWLAI5KSKOFTIVDKLA,2015-09-05 18:45:26.000,Three Stars,Quality not what  it used to be.,[],0,True,Three Stars. Quality not what  it used to be.,13,2.464152,2.6286597,Fit & Sizing Issues,Fit & Sizing Issues
B002QXLI6E,Only Hearts,B002QXLI82,AFBUQ2ZLB6LXCJRC2SMBMWVXNVGA,2022-10-18 23:43:35.144,Manufacturing change - now 2 inches shorter in length,I've order these for a few years now. I recently placed orders with both the Only Hearts website and the Amazon website for this top in different colors. Both arrived a full 2 inches shorter than the camisoles I've ordered previously. I compared them with a new-with-tags cami I had to make sure it wasn't just a matter of stretching out with wear. I'm a tall person and the new length is not long enough for me.  I hope Only Hearts goes back to the original length.,[],0,False,Manufacturing change - now 2 inches shorter in length. I've order these for a few years now. I recently placed orders with both the Only Hearts website and the Amazon website for this top in different colors. Both arrived a full 2 inches shorter than the camisoles I've ordered previously. I compared them with a new-with-tags cami I had to make sure it wasn't just a matter of stretching out with wear. I'm a tall person and the new length is not long enough for me.  I hope Only Hearts goes back to the original length.,-1,1.775934,-0.4425629,Other / Mixed / Noise,Other / Mixed / Noise
B08QB521NG,Hue,B08QBT3T8T,AHKA73IJ346IW2APD6KZV3IMKGSQ,2022-10-14 13:57:55.324,Bunch up,These seemed great at first. After awhile of wearing them with my boots the foot part started bunching up. I double checked to be sure I ordered correct size and I did so just didn’t work for me.,[],0,True,Bunch up. These seemed great at first. After awhile of wearing them with my boots the foot part started bunching up. I double checked to be sure I ordered correct size and I did so just didn’t work for me.,-1,3.1263645,-2.946996,Other / Mixed / Noise,Other / Mixed / Noise
B00OGSZCUU,Underworks,B00IO97R5U,AENGNLJYOCIMABK7CAWFYWBPTKEQ,2016-10-30 23:17:15.000,Three Stars,The waist is way too high.,[],0,True,Three Stars. The waist is way too high.,13,2.226527,0.8487462,Fit & Sizing Issues,Fit & Sizing Issues
B09CH97DRL,Hue,B00S7UIJE4,AGOPQOYLSK6LSUTPLQRZCWIABKJA,2023-05-18 04:45:24.143,Good,"These socks are okay, but they don’t return to size after use. They get stretched out after the first use",[],0,True,"Good. These socks are okay, but they don’t return to size after use. They get stretched out after the first use",34,0.26530752,-3.0198145,Fit & Sizing Issues,Fit & Sizing Issues
B009Y9QCCS,People Socks,B0C3GBP2C5,AHF2UYSBCTO6OCQOLCVTADUF4MRA,2017-03-04 15:57:20.000,Just ok,One pair started shedding tufts of wool from the outside before I even wore them. They were comfortable for walking until they got wet and they take a long time to dry.,[],0,True,Just ok. One pair started shedding tufts of wool from the outside before I even wore them. They were comfortable for walking until they got wet and they take a long time to dry.,-1,-0.5618503,-1.6534232,Other / Mixed / Noise,Other / Mixed / Noise
B002GHC1W0,Carhartt,B0C1CW6ZCJ,AHTP3YVM6XRIEW53JBR2HVDDOSIQ,2022-03-17 00:48:03.120,If I had the poles i could camp in it. Ordered a 2X tall. This thing is at least a 5X,Way oversized and flimsy. Half of it is tucked into my pants but it rides up out of them anyway. It's going to Goodwill. Make someone a real nice giant dustrag or something.,[],0,True,If I had the poles i could camp in it. Ordered a 2X tall. This thing is at least a 5X. Way oversized and flimsy. Half of it is tucked into my pants but it rides up out of them anyway. It's going to Goodwill. Make someone a real nice giant dustrag or something.,38,3.0876262,1.672913,Fit & Sizing Issues,Fit & Sizing Issues
B009Y9QCCS,People Socks,B0C3GBP2C5,AF7WVPRII6C6GROVT7NFPMHOVUEA,2020-02-06 04:39:22.253,Not worth what I paid,Stretches out after a month or so but super warm,[],0,True,Not worth what I paid. Stretches out after a month or so but super warm,-1,2.1163952,-0.34317824,Other / Mixed / Noise,Other / Mixed / Noise
B009Y9QCCS,People Socks,B0C3GBP2C5,AH3DHTRTDGW5U6MWU7ITUI42IFNQ,2018-12-17 04:26:50.823,Premature wear on bottom of heel....,"Great while they lasted, and the uppers and lowers are still great - cushiony, no snags, etc. But several sets have now worn out the bottom of the heel. And I don't wear them dirty and I don't wear them hard.  So although they are great out of the package I'm having second and third thoughts about re-ordering.",[],0,True,"Premature wear on bottom of heel..... Great while they lasted, and the uppers and lowers are still great - cushiony, no snags, etc. But several sets have now worn out the bottom of the heel. And I don't wear them dirty and I don't wear them hard.  So although they are great out of the package I'm having second and third thoughts about re-ordering.",32,1.3269659,-1.6965934,Comfort & Wearability,Comfort & Wearability
B009Y9QCCS,People Socks,B0C3GBP2C5,AF4SNKIQIWBSBSACY6N3G7SSHECQ,2015-05-06 17:13:03.000,and I would not rate these as the best--although a good price point,"I have several different brands of merino wool blends, and I would not rate these as the best--although a good price point. My gripe is with the way the toes are sewn with a rough stitching that rubs against me.",[],0,True,"and I would not rate these as the best--although a good price point. I have several different brands of merino wool blends, and I would not rate these as the best--although a good price point. My gripe is with the way the toes are sewn with a rough stitching that rubs against me.",43,-0.87370795,-1.2171674,Miscellaneous / Other,Miscellaneous / Other
B000AP3BRY,Reebok,B07T3J1XQT,AFXZCYVB62KHC26A36VTCOEPSSGQ,2020-01-12 14:59:44.777,Too small,I'm returning this item as it was too small.,[],0,True,Too small. I'm returning this item as it was too small.,38,3.0418863,2.1057324,Fit & Sizing Issues,Fit & Sizing Issues
B08QB521NG,Hue,B08QBT3T8T,AFTSVHEIEQIVNYOQWGSYNBQNZL7Q,2022-03-07 23:49:12.707,Not as slouching as neede,Product was fine but my daughter was docks without binding.  With her Disability her calves of leg larger. Having a headache trying to get socks for her,[],1,True,Not as slouching as neede. Product was fine but my daughter was docks without binding.  With her Disability her calves of leg larger. Having a headache trying to get socks for her,-1,2.326641,-0.96171886,Other / Mixed / Noise,Other / Mixed / Noise
B000MDYL0K,Corcoran,B000MDX6Z6,AEMABMYGHS7JJ57WLLPUHMEUVLRA,2014-03-06 18:23:15.000,"Corcoran Men's Side Zipper Boot,Black,10.5 Wide","Im on my second day of wearing these boots, so they havent quite formed to my foot yet so I cant give you a definite review yet since Im in the break in period. One thing I did notice right off the bat was it was about a 1/2 size too big. I guess their sizes run a bit rich. Im hoping once the leather bends and folds and molds around my foot, that my foot wont slide forward and backward. Once I bought a pair of insoles it dramatically fixed that problem, but its still there. Im pretty sure itll be ok after a few weeks of wearing them. Thats pretty much my only complain. That, and the fact that one shoe looks skinnier (pointier) on the front than the other.",[],3,True,"Corcoran Men's Side Zipper Boot,Black,10.5 Wide. Im on my second day of wearing these boots, so they havent quite formed to my foot yet so I cant give you a definite review yet since Im in the break in period. One thing I did notice right off the bat was it was about a 1/2 size too big. I guess their sizes run a bit rich. Im hoping once the leather bends and folds and molds around my foot, that my foot wont slide forward and backward. Once I bought a pair of insoles it dramatically fixed that problem, but its still there. Im pretty sure itll be ok after a few weeks of wearing them. Thats pretty much my only complain. That, and the fact that one shoe looks skinnier (pointier) on the front than the other.",26,2.9256713,-2.7098727,Work / Durability / Fit,Work / Durability / Fit
B00A9MQD8C,Hue,B00S7UIJE4,AG3ZX7XBMG7K4ZGEQDANQQQB26AQ,2021-07-25 03:27:57.018,Too tight on ankles 👎🏼,"These socks are just too tight on the ankles for me. And my ankles aren’t even that big, I’m not overweight or diabetic but these are just too tight. The picture I attached is after wearing them for only one to two hours. I’ve worn them to work for about 11 hours a day for a few weeks and the lines are definitely much deeper after that many hours of wearing the socks. I’m definitely looking for other ankle friendly options!","[{'small_image_url': 'https://m.media-amazon.com/images/I/B1-r0hW4nBS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/B1-r0hW4nBS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/B1-r0hW4nBS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",6,True,"Too tight on ankles 👎🏼. These socks are just too tight on the ankles for me. And my ankles aren’t even that big, I’m not overweight or diabetic but these are just too tight. The picture I attached is after wearing them for only one to two hours. I’ve worn them to work for about 11 hours a day for a few weeks and the lines are definitely much deeper after that many hours of wearing the socks. I’m definitely looking for other ankle friendly options!",34,-0.2590307,-3.5261216,Fit & Sizing Issues,Fit & Sizing Issues
